"","x1","x2","y1","y2","z1","z2","E","t","t_sub"
"925",0.00044591,0.55453331,0.00701316,-0.53814489,0,0,-0.00203879,9.24,185
"926",0.00043649,0.56394855,0.00701735,-0.53533005,0,0,-0.00203159,9.25,186
"927",0.00042636,0.57406694,0.00702113,-0.53210822,0,0,-0.00202263,9.26,186
"928",0.00041716,0.5832573,0.00702511,-0.52908024,0,0,-0.00201576,9.27,186
"929",0.00040728,0.59313071,0.00702866,-0.52562996,0,0,-0.00200724,9.28,186
"930",0.0003983,0.60209706,0.00703243,-0.52239905,0,0,-0.00200071,9.29,186
"931",0.00038866,0.61172646,0.00703577,-0.5187311,0,0,-0.0019926,9.3,187
"932",0.00037991,0.62046977,0.00703935,-0.51530691,0,0,-0.00198637,9.31,187
"933",0.00037051,0.62985621,0.00704247,-0.51143149,0,0,-0.00197866,9.32,187
"934",0.00036198,0.63837757,0.00704587,-0.50782314,0,0,-0.00197272,9.33,187
"935",0.00035283,0.64752219,0.0070488,-0.50374988,0,0,-0.00196538,9.34,187
"936",0.00034452,0.65582271,0.00705202,-0.49996602,0,0,-0.00195972,9.35,188
"937",0.00033561,0.66472672,0.00705476,-0.49570405,0,0,-0.00195272,9.36,188
"938",0.00032752,0.67280758,0.00705781,-0.49175287,0,0,-0.00194733,9.37,188
"939",0.00031885,0.68147222,0.00706037,-0.48731087,0,0,-0.00194067,9.38,188
"940",0.00031098,0.68933464,0.00706326,-0.48320013,0,0,-0.00193552,9.39,188
"941",0.00030254,0.69776118,0.00706565,-0.47858634,0,0,-0.00192918,9.4,189
"942",0.00029489,0.70540639,0.00706839,-0.47432344,0,0,-0.00192427,9.41,189
"943",0.00028669,0.71359613,0.00707062,-0.46954568,0,0,-0.00191822,9.42,189
"944",0.00027925,0.72102539,0.00707321,-0.46513764,0,0,-0.00191354,9.43,189
"945",0.00027129,0.72897963,0.00707528,-0.46020337,0,0,-0.00190778,9.44,189
"946",0.00026407,0.7361942,0.00707773,-0.45565689,0,0,-0.00190332,9.45,190
"947",0.00025634,0.74391425,0.00707965,-0.45057321,0,0,-0.00189783,9.46,190
"948",0.00024933,0.75091537,0.00708198,-0.44589467,0,0,-0.00189357,9.47,190
"949",0.00024184,0.75840252,0.00708375,-0.44066838,0,0,-0.00188835,9.48,190
"950",0.00023504,0.76519146,0.00708595,-0.43586388,0,0,-0.00188428,9.49,190
"951",0.00022778,0.772447,0.00708759,-0.43050144,0,0,-0.00187931,9.5,191
"952",0.0002212,0.77902497,0.00708967,-0.42557681,0,0,-0.00187543,9.51,191
"953",0.00021416,0.78605017,0.00709118,-0.42008444,0,0,-0.0018707,9.52,191
"954",0.00020779,0.79241839,0.00709314,-0.41504525,0,0,-0.001867,9.53,191
"955",0.00020099,0.7992145,0.00709452,-0.40942888,0,0,-0.00186249,9.54,191
"956",0.00019482,0.80537416,0.00709638,-0.40428049,0,0,-0.00185897,9.55,192
"957",0.00018825,0.8119424,0.00709764,-0.39854581,0,0,-0.00185468,9.56,192
"958",0.00018229,0.81789467,0.00709939,-0.39329334,0,0,-0.00185132,9.57,192
"959",0.00017594,0.82423623,0.00710055,-0.38744583,0,0,-0.00184725,9.58,192
"960",0.00017019,0.82998225,0.0071022,-0.38209421,0,0,-0.00184404,9.59,192
"961",0.00016407,0.83609828,0.00710324,-0.37613913,0,0,-0.00184017,9.6,193
"962",0.00015852,0.84163917,0.0071048,-0.37069309,0,0,-0.00183712,9.61,193
"963",0.00015262,0.8475308,0.00710574,-0.3646355,0,0,-0.00183345,9.62,193
"964",0.00014728,0.85286762,0.00710721,-0.3590996,0,0,-0.00183055,9.63,193
"965",0.00014161,0.85853594,0.00710805,-0.35294438,0,0,-0.00182706,9.64,193
"966",0.00013647,0.86366975,0.00710943,-0.34732302,0,0,-0.0018243,9.65,194
"967",0.00013102,0.8691158,0.00711019,-0.34107488,0,0,-0.001821,9.66,194
"968",0.00012608,0.8740476,0.00711148,-0.33537231,0,0,-0.00181837,9.67,194
"969",0.00012085,0.8792724,0.00711215,-0.32903578,0,0,-0.00181524,9.68,194
"970",0.00011611,0.88400316,0.00711337,-0.3232561,0,0,-0.00181275,9.69,194
"971",0.0001111,0.88900768,0.00711395,-0.31683559,0,0,-0.0018098,9.7,195
"972",0.00010657,0.89353834,0.0071151,-0.31098276,0,0,-0.00180743,9.71,195
"973",0.00010178,0.89832351,0.0071156,-0.30448254,0,0,-0.00180464,9.72,195
"974",9.744e-05,0.90265497,0.00711668,-0.2985604,0,0,-0.0018024,9.73,195
"975",9.287e-05,0.90722167,0.0071171,-0.2919846,0,0,-0.00179977,9.74,195
"976",8.873e-05,0.91135479,0.00711811,-0.28599688,0,0,-0.00179765,9.75,196
"977",8.438e-05,0.91570386,0.00711847,-0.2793495,0,0,-0.00179518,9.76,196
"978",8.044e-05,0.91963946,0.00711942,-0.27329983,0,0,-0.00179317,9.77,196
"979",7.63e-05,0.92377172,0.0071197,-0.26658477,0,0,-0.00179085,9.78,196
"980",7.256e-05,0.92751057,0.0071206,-0.26047666,0,0,-0.00178896,9.79,196
"981",6.864e-05,0.93142676,0.00712082,-0.25369772,0,0,-0.00178679,9.8,197
"982",6.51e-05,0.93496963,0.00712166,-0.24753459,0,0,-0.00178501,9.81,197
"983",6.139e-05,0.93867047,0.00712182,-0.24069547,0,0,-0.00178298,9.82,197
"984",5.804e-05,0.94201803,0.0071226,-0.23448067,0,0,-0.00178131,9.83,197
"985",5.455e-05,0.9455042,0.00712271,-0.22758498,0,0,-0.00177943,9.84,197
"986",5.139e-05,0.94865713,0.00712345,-0.22132177,0,0,-0.00177786,9.85,198
"987",4.812e-05,0.95192924,0.0071235,-0.21437303,0,0,-0.00177611,9.86,198
"988",4.516e-05,0.95488816,0.00712419,-0.2080646,0,0,-0.00177465,9.87,198
"989",4.21e-05,0.9579468,0.00712419,-0.20106627,0,0,-0.00177303,9.88,198
"990",3.933e-05,0.96071229,0.00712484,-0.19471572,0,0,-0.00177167,9.89,198
"991",3.648e-05,0.96355799,0.0071248,-0.18767119,0,0,-0.00177019,9.9,199
"992",3.39e-05,0.9661306,0.00712541,-0.18128158,0,0,-0.00176893,9.91,199
"993",3.127e-05,0.96876386,0.00712532,-0.17419416,0,0,-0.00176758,9.92,199
"994",2.888e-05,0.97114408,0.00712589,-0.16776849,0,0,-0.00176641,9.93,199
"995",2.646e-05,0.97356535,0.00712577,-0.16064144,0,0,-0.00176519,9.94,199
"996",2.427e-05,0.97575365,0.00712631,-0.15418266,0,0,-0.00176412,9.95,200
"997",2.206e-05,0.97796334,0.00712615,-0.14701919,0,0,-0.00176302,9.96,200
"998",2.006e-05,0.97996013,0.00712666,-0.14053019,0,0,-0.00176204,9.97,200
"999",1.806e-05,0.98195859,0.00712646,-0.13333346,0,0,-0.00176107,9.98,200
"1000",1.625e-05,0.98376427,0.00712694,-0.12681709,0,0,-0.00176019,9.99,200
"1001",1.446e-05,0.98555181,0.00712672,-0.11959022,0,0,-0.00175934,10,201
"1002",1.285e-05,0.98716671,0.00712718,-0.1130493,0,0,-0.00175855,10.01,201
"1003",1.127e-05,0.98874361,0.00712692,-0.10579537,0,0,-0.00175782,10.02,201
"1004",9.84e-06,0.99016803,0.00712736,-0.09923268,0,0,-0.00175712,10.03,201
"1005",8.47e-06,0.99153452,0.00712708,-0.09195473,0,0,-0.00175651,10.04,201
"1006",7.24e-06,0.99276873,0.0071275,-0.08537303,0,0,-0.0017559,10.05,202
"1007",6.08e-06,0.99392499,0.0071272,-0.07807408,0,0,-0.00175541,10.06,202
"1008",5.04e-06,0.9949692,0.0071276,-0.07147608,0,0,-0.00175489,10.07,202
"1009",4.09e-06,0.99591537,0.00712729,-0.06415913,0,0,-0.00175452,10.08,202
"1010",3.23e-06,0.99676976,0.00712768,-0.05754754,0,0,-0.00175408,10.09,202
"1011",2.5e-06,0.99750594,0.00712734,-0.05021556,0,0,-0.00175383,10.1,203
"1012",1.83e-06,0.99817066,0.00712772,-0.04359307,0,0,-0.00175348,10.11,203
"1013",1.3e-06,0.99869688,0.00712738,-0.03624902,0,0,-0.00175335,10.12,203
"1014",8.3e-07,0.99917203,0.00712775,-0.02961829,0,0,-0.00175309,10.13,203
"1015",5.1e-07,0.99948832,0.00712739,-0.02226512,0,0,-0.00175308,10.14,203
"1016",2.3e-07,0.99977395,0.00712776,-0.01562883,0,0,-0.0017529,10.15,204
"1017",1.2e-07,0.99988026,0.0071274,-0.00826948,0,0,-0.001753,10.16,204
"1018",2e-08,0.99997641,0.00712776,-0.00163027,0,0,-0.00175291,10.17,204
"1019",1.3e-07,0.99987265,0.0071274,0.00573231,0,0,-0.00175313,10.18,204
"1020",2.2e-07,0.99977929,0.00712776,0.01237179,0,0,-0.00175312,10.19,204
"1021",5.4e-07,0.99946534,0.00712739,0.01973466,0,0,-0.00175347,10.2,205
"1022",8.2e-07,0.99918241,0.00712776,0.02637175,0,0,-0.00175354,10.21,205
"1023",1.34e-06,0.99865809,0.0071274,0.03373197,0,0,-0.00175401,10.22,205
"1024",1.82e-06,0.99818549,0.00712776,0.040364,0,0,-0.00175417,10.23,205
"1025",2.55e-06,0.9974506,0.00712741,0.04771861,0,0,-0.00175475,10.24,205
"1026",3.22e-06,0.99678819,0.00712778,0.05434293,0,0,-0.001755,10.25,206
"1027",4.16e-06,0.99584246,0.00712744,0.06168895,0,0,-0.0017557,10.26,206
"1028",5.01e-06,0.99499006,0.00712782,0.06830286,0,0,-0.00175604,10.27,206
"1029",6.17e-06,0.99383317,0.00712749,0.07563731,0,0,-0.00175686,10.28,206
"1030",7.22e-06,0.99279056,0.00712789,0.08223812,0,0,-0.00175728,10.29,206
"1031",8.59e-06,0.99142217,0.00712757,0.08955798,0,0,-0.00175823,10.3,207
"1032",9.82e-06,0.99018909,0.00712799,0.09614297,0,0,-0.00175874,10.31,207
"1033",1.14e-05,0.9886088,0.00712768,0.1034452,0,0,-0.0017598,10.32,207
"1034",1.283e-05,0.98718495,0.00712812,0.11001162,0,0,-0.00176041,10.33,207
"1035",1.462e-05,0.98539232,0.00712783,0.11729314,0,0,-0.0017616,10.34,207
"1036",1.624e-05,0.98377734,0.00712829,0.12383822,0,0,-0.00176229,10.35,208
"1037",1.825e-05,0.98177188,0.00712803,0.13109591,0,0,-0.00176361,10.36,208
"1038",2.005e-05,0.9799654,0.00712851,0.13761685,0,0,-0.00176439,10.37,208
"1039",2.228e-05,0.97774657,0.00712828,0.14484757,0,0,-0.00176583,10.38,208
"1040",2.428e-05,0.97574816,0.00712879,0.15134152,0,0,-0.00176671,10.39,208
"1041",2.671e-05,0.97331539,0.00712859,0.15854205,0,0,-0.00176828,10.4,209
"1042",2.89e-05,0.97112458,0.00712912,0.16500612,0,0,-0.00176926,10.41,209
"1043",3.155e-05,0.96847723,0.00712896,0.17217322,0,0,-0.00177096,10.42,209
"1044",3.394e-05,0.96609352,0.00712953,0.17860448,0,0,-0.00177203,10.43,209
"1045",3.681e-05,0.96323092,0.00712939,0.18573483,0,0,-0.00177387,10.44,209
"1046",3.939e-05,0.96065376,0.00713,0.19213029,0,0,-0.00177503,10.45,210
"1047",4.247e-05,0.95757519,0.00712991,0.19922052,0,0,-0.00177701,10.46,210
"1048",4.524e-05,0.95480397,0.00713055,0.20557714,0,0,-0.00177828,10.47,210
"1049",4.854e-05,0.95150866,0.00713051,0.21262381,0,0,-0.00178039,10.48,210
"1050",5.151e-05,0.94854277,0.00713119,0.21893848,0,0,-0.00178176,10.49,210
"1051",5.503e-05,0.94502991,0.00713119,0.22593806,0,0,-0.00178402,10.5,211
"1052",5.819e-05,0.94186865,0.00713192,0.2322076,0,0,-0.00178549,10.51,211
"1053",6.192e-05,0.93813738,0.00713198,0.2391565,0,0,-0.0017879,10.52,211
"1054",6.529e-05,0.93478004,0.00713276,0.24537768,0,0,-0.00178947,10.53,211
"1055",6.924e-05,0.93082945,0.00713286,0.2522722,0,0,-0.00179203,10.54,211
"1056",7.28e-05,0.92727527,0.00713369,0.25844167,0,0,-0.00179372,10.55,212
"1057",7.697e-05,0.9231044,0.00713386,0.26527804,0,0,-0.00179643,10.56,212
"1058",8.073e-05,0.91935258,0.00713474,0.2713924,0,0,-0.00179823,10.57,212
"1059",8.512e-05,0.91496042,0.00713497,0.27816672,0,0,-0.0018011,10.58,212
"1060",8.908e-05,0.91101011,0.00713591,0.28422246,0,0,-0.00180301,10.59,212
"1061",9.37e-05,0.90639563,0.00713621,0.29093073,0,0,-0.00180605,10.6,213
"1062",9.785e-05,0.90224593,0.00713721,0.29692423,0,0,-0.00180808,10.61,213
"1063",0.00010269,0.89740802,0.00713758,0.30356234,0,0,-0.00181129,10.62,213
"1064",0.00010705,0.89305801,0.00713865,0.3094899,0,0,-0.00181343,10.63,213
"1065",0.00011212,0.88799553,0.00713909,0.31605359,0,0,-0.00181682,10.64,213
"1066",0.00011667,0.88344424,0.00714023,0.32191137,0,0,-0.00181909,10.65,214
"1067",0.00012197,0.87815599,0.00714074,0.32839626,0,0,-0.00182266,10.66,214
"1068",0.00012672,0.8734024,0.00714196,0.3341803,0,0,-0.00182506,10.67,214
"1069",0.00013225,0.86788715,0.00714256,0.34058186,0,0,-0.00182881,10.68,214
"1070",0.00013721,0.86293021,0.00714386,0.34628807,0,0,-0.00183135,10.69,214
"1071",0.00014296,0.85718668,0.00714454,0.35260161,0,0,-0.00183529,10.7,215
"1072",0.00014812,0.85202529,0.00714592,0.35822574,0,0,-0.00183797,10.71,215
"1073",0.0001541,0.84605215,0.0071467,0.36444639,0,0,-0.00184211,10.72,215
"1074",0.00015947,0.84068519,0.00714816,0.36998406,0,0,-0.00184493,10.73,215
"1075",0.00016568,0.83448106,0.00714904,0.37610677,0,0,-0.00184928,10.74,215
"1076",0.00017126,0.82890735,0.0071506,0.38155342,0,0,-0.00185225,10.75,216
"1077",0.00017771,0.82247084,0.00715158,0.38757296,0,0,-0.00185682,10.76,216
"1078",0.00018349,0.81668916,0.00715323,0.39292384,0,0,-0.00185995,10.77,216
"1079",0.00019017,0.81001881,0.00715432,0.39883475,0,0,-0.00186474,10.78,216
"1080",0.00019617,0.80402793,0.00715607,0.40408494,0,0,-0.00186803,10.79,216
"1081",0.00020308,0.79712224,0.00715728,0.40988154,0,0,-0.00187306,10.8,217
"1082",0.00020929,0.79092088,0.00715913,0.4150259,0,0,-0.00187651,10.81,217
"1083",0.00021644,0.78377834,0.00716046,0.42070227,0,0,-0.00188179,10.82,217
"1084",0.00022286,0.77736519,0.00716243,0.42573543,0,0,-0.00188542,10.83,217
"1085",0.00023025,0.76998424,0.00716388,0.43128539,0,0,-0.00189095,10.84,217
"1086",0.00023688,0.76335797,0.00716596,0.43620177,0,0,-0.00189476,10.85,218
"1087",0.00024451,0.75573702,0.00716755,0.44161885,0,0,-0.00190056,10.86,218
"1088",0.00025136,0.74889627,0.00716976,0.4464126,0,0,-0.00190456,10.87,218
"1089",0.00025923,0.74103371,0.00717148,0.45169004,0,0,-0.00191065,10.88,218
"1090",0.00026629,0.7339771,0.00717382,0.45635502,0,0,-0.00191485,10.89,218
"1091",0.0002744,0.7258713,0.00717569,0.46148573,0,0,-0.00192123,10.9,219
"1092",0.00028168,0.71859744,0.00717816,0.46601552,0,0,-0.00192564,10.91,219
"1093",0.00029004,0.71024677,0.00718019,0.47099207,0,0,-0.00193233,10.92,219
"1094",0.00029754,0.70275425,0.0071828,0.47537994,0,0,-0.00193696,10.93,219
"1095",0.00030615,0.69415705,0.00718499,0.48019452,0,0,-0.00194397,10.94,219
"1096",0.00031387,0.68644448,0.00718775,0.48443338,0,0,-0.00194884,10.95,220
"1097",0.00032272,0.67759911,0.00719011,0.48907777,0,0,-0.00195619,10.96,220
"1098",0.00033067,0.66966509,0.00719303,0.49316016,0,0,-0.00196131,10.97,220
"1099",0.00033977,0.66056993,0.00719557,0.49762572,0,0,-0.00196902,10.98,220
"1100",0.00034793,0.65241307,0.00719865,0.5015438,0,0,-0.00197439,10.99,220
"1101",0.00035729,0.64306651,0.00720138,0.50582141,0,0,-0.00198248,11,221
"1102",0.00036568,0.63468547,0.00720464,0.50956689,0,0,-0.00198812,11.01,221
"1103",0.00037529,0.62508594,0.00720756,0.51364692,0,0,-0.00199661,11.02,221
"1104",0.0003839,0.61647941,0.007211,0.51721105,0,0,-0.00200254,11.03,221
"1105",0.00039377,0.60662542,0.00721413,0.52108334,0,0,-0.00201146,11.04,221
"1106",0.00040261,0.59779214,0.00721776,0.52445687,0,0,-0.00201769,11.05,222
"1107",0.00041273,0.58768225,0.00722111,0.52811065,0,0,-0.00202706,11.06,222
"1108",0.0004218,0.57862106,0.00722494,0.53128379,0,0,-0.00203361,11.07,222
"1109",0.00043218,0.56825394,0.00722852,0.53470765,0,0,-0.00204345,11.08,222
"1110",0.00044148,0.55896376,0.00723256,0.53767002,0,0,-0.00205035,11.09,222
"1111",0.00045211,0.54833822,0.00723638,0.54085187,0,0,-0.00206069,11.1,223
"1112",0.00046164,0.5388181,0.00724065,0.54359245,0,0,-0.00206795,11.11,223
"1113",0.00047254,0.5279331,0.00724473,0.54651944,0,0,-0.00207883,11.12,223
"1114",0.0004823,0.51818225,0.00724922,0.54902651,0,0,-0.00208648,11.13,223
"1115",0.00049346,0.50703694,0.00725357,0.55168497,0,0,-0.00209793,11.14,223
"1116",0.00050345,0.49705477,0.00725831,0.55394607,0,0,-0.00210598,11.15,224
"1117",0.00051487,0.48564856,0.00726294,0.55632146,0,0,-0.00211804,11.16,224
"1118",0.00052509,0.47543471,0.00726794,0.55832332,0,0,-0.00212653,11.17,224
"1119",0.00053677,0.46376729,0.00727287,0.56040013,0,0,-0.00213924,11.18,224
"1120",0.00054723,0.45332169,0.00727815,0.56212857,0,0,-0.00214819,11.19,224
"1121",0.00055917,0.44139314,0.00728339,0.56389024,0,0,-0.00216159,11.2,225
"1122",0.00056985,0.43071606,0.00728896,0.56533016,0,0,-0.00217104,11.21,225
"1123",0.00058206,0.41852687,0.00729454,0.56675901,0,0,-0.00218518,11.22,225
"1124",0.00059297,0.40761902,0.00730041,0.56789422,0,0,-0.00219517,11.23,225
"1125",0.00060544,0.3951702,0.00730634,0.56897133,0,0,-0.00221009,11.24,225
"1126",0.00061658,0.38403279,0.00731253,0.56978453,0,0,-0.00222065,11.25,226
"1127",0.0006293,0.371326,0.00731883,0.57048964,0,0,-0.00223642,11.26,226
"1128",0.00064068,0.35996085,0.00732536,0.57096229,0,0,-0.00224758,11.27,226
"1129",0.00065366,0.34699848,0.00733206,0.57127368,0,0,-0.00226427,11.28,226
"1130",0.00066526,0.33540813,0.00733895,0.5713859,0,0,-0.00227608,11.29,226
"1131",0.00067848,0.3221935,0.00734607,0.57128027,0,0,-0.00229374,11.3,227
"1132",0.00069031,0.31038135,0.00735334,0.57101071,0,0,-0.00230625,11.31,227
"1133",0.00070378,0.29691884,0.0073609,0.57046307,0,0,-0.00232495,11.32,227
"1134",0.00071583,0.28488936,0.00736858,0.56978881,0,0,-0.00233822,11.33,227
"1135",0.00072954,0.27118463,0.0073766,0.56877227,0,0,-0.00235804,11.34,227
"1136",0.0007418,0.25894352,0.00738472,0.56766868,0,0,-0.00237212,11.35,228
"1137",0.00075575,0.2450038,0.00739324,0.56615438,0,0,-0.00239314,11.36,228
"1138",0.00076821,0.23255824,0.00740181,0.56459498,0,0,-0.00240809,11.37,228
"1139",0.00078239,0.21839256,0.00741086,0.56255188,0,0,-0.00243041,11.38,228
"1140",0.00079504,0.20575153,0.00741991,0.56050821,0,0,-0.00244629,11.39,228
"1141",0.00080944,0.19137115,0.00742953,0.55790297,0,0,-0.00246999,11.4,229
"1142",0.00082228,0.17854572,0.00743909,0.55534445,0,0,-0.00248687,11.41,229
"1143",0.00083687,0.1639645,0.00744931,0.55214125,0,0,-0.00251206,11.42,229
"1144",0.00084988,0.1509683,0.00745942,0.54903506,0,0,-0.00253001,11.43,229
"1145",0.00086466,0.13620325,0.00747027,0.54519549,0,0,-0.00255679,11.44,229
"1146",0.00087782,0.12305293,0.00748097,0.54150644,0,0,-0.00257588,11.45,230
"1147",0.00089277,0.10812478,0.0074925,0.53698937,0,0,-0.00260436,11.46,230
"1148",0.00090607,0.0948406,0.00750382,0.53267985,0,0,-0.00262468,11.47,230
"1149",0.00092115,0.07977456,0.00751607,0.52744137,0,0,-0.00265497,11.48,230
"1150",0.00093455,0.06638109,0.00752806,0.52247128,0,0,-0.00267658,11.49,230
"1151",0.00094974,0.05120767,0.00754108,0.51646471,0,0,-0.00270878,11.5,231
"1152",0.00096323,0.0377346,0.00755376,0.51079152,0,0,-0.00273176,11.51,231
"1153",0.00097849,0.02249061,0.0075676,0.50396751,0,0,-0.00276597,11.52,231
"1154",0.00099202,0.00897374,0.00758103,0.49754642,0,0,-0.00279038,11.53,231
"1155",0.0010073,-0.00629652,0.00759574,0.4898532,0,0,-0.00282668,11.54,231
"1156",0.00102084,-0.01981424,0.00760997,0.48263744,0,0,-0.00285257,11.55,232
"1157",0.00103609,-0.03505764,0.0076256,0.4740213,0,0,-0.00289101,11.56,232
"1158",0.00104957,-0.04852477,0.00764068,0.46596268,0,0,-0.00291841,11.57,232
"1159",0.00106474,-0.06367786,0.00765729,0.45636875,0,0,-0.00295901,11.58,232
"1160",0.00107811,-0.07703309,0.00767325,0.4474185,0,0,-0.00298791,11.59,232
"1161",0.00109311,-0.09202044,0.0076909,0.43679192,0,0,-0.00303061,11.6,233
"1162",0.0011063,-0.10519106,0.00770781,0.42690196,0,0,-0.00306095,11.61,233
"1163",0.00112104,-0.11992349,0.00772654,0.4151896,0,0,-0.00310564,11.62,233
"1164",0.00113396,-0.13282386,0.00774443,0.40431433,0,0,-0.0031373,11.63,233
"1165",0.00114835,-0.14719672,0.0077643,0.39146717,0,0,-0.00318372,11.64,233
"1166",0.00116089,-0.15972678,0.00778322,0.37956598,0,0,-0.00321647,11.65,234
"1167",0.00117479,-0.17361849,0.00780426,0.36554239,0,0,-0.00326423,11.66,234
"1168",0.00118685,-0.18566264,0.00782424,0.35258291,0,0,-0.00329774,11.67,234
"1169",0.00120013,-0.19893367,0.00784649,0.33735282,0,0,-0.00334625,11.68,234
"1170",0.00121157,-0.21036026,0.00786755,0.32331515,0,0,-0.00338004,11.69,234
"1171",0.00122408,-0.22285314,0.00789103,0.30686531,0,0,-0.00342847,11.7,235
"1172",0.00123475,-0.23351504,0.00791317,0.29174706,0,0,-0.00346188,11.71,235
"1173",0.0012463,-0.24505584,0.00793785,0.27408721,0,0,-0.00350916,11.72,235
"1174",0.00125605,-0.25479263,0.00796105,0.25790928,0,0,-0.00354136,11.73,235
"1175",0.00126646,-0.26519457,0.00798691,0.23907881,0,0,-0.00358615,11.74,235
"1176",0.00127511,-0.27383687,0.00801112,0.22189136,0,0,-0.00361611,11.75,236
"1177",0.00128419,-0.28290667,0.00803807,0.20196589,0,0,-0.00365684,11.76,236
"1178",0.00129157,-0.29028313,0.00806321,0.18385369,0,0,-0.00368343,11.77,236
"1179",0.00129913,-0.29783034,0.00809114,0.16295019,0,0,-0.00371838,11.78,236
"1180",0.00130508,-0.30377716,0.00811708,0.14403612,0,0,-0.00374038,11.79,236
"1181",0.00131094,-0.30962634,0.00814583,0.12231529,0,0,-0.00376784,11.8,237
"1182",0.00131531,-0.31399897,0.00817241,0.10276073,0,0,-0.00378412,11.81,237
"1183",0.00131932,-0.31800341,0.00820178,0.08042504,0,0,-0.00380257,11.82,237
"1184",0.00132201,-0.3206889,0.0082288,0.06042583,0,0,-0.0038122,11.83,237
"1185",0.00132407,-0.32274414,0.00825855,0.03771233,0,0,-0.00382052,11.84,237
"1186",0.001325,-0.32367213,0.0082858,0.0174901,0,0,-0.00382291,11.85,238
"1187",0.00132505,-0.32372655,0.00831566,-0.00534196,0,0,-0.00382059,11.86,238
"1188",0.0013242,-0.32287664,0.0083429,-0.02555266,0,0,-0.00381559,11.87,238
"1189",0.00132226,-0.32093695,0.00837261,-0.04823776,0,0,-0.00380276,11.88,238
"1190",0.00131966,-0.31834078,0.0083996,-0.06820436,0,0,-0.00379069,11.89,238
"1191",0.00131579,-0.31447102,0.00842892,-0.09048776,0,0,-0.00376814,11.9,239
"1192",0.00131152,-0.31020849,0.00845545,-0.1099942,0,0,-0.00374973,11.91,239
"1193",0.00130583,-0.3045228,0.00848413,-0.13164696,0,0,-0.00371878,11.92,239
"1194",0.00130001,-0.29871351,0.00851002,-0.15050544,0,0,-0.00369506,11.93,239
"1195",0.00129266,-0.29136449,0.00853787,-0.1713353,0,0,-0.00365732,11.94,239
"1196",0.00128544,-0.28415618,0.00856296,-0.18939355,0,0,-0.00362947,11.95,240
"1197",0.0012766,-0.27532116,0.00858984,-0.20925045,0,0,-0.00358669,11.96,240
"1198",0.00126815,-0.26687753,0.00861401,-0.2263944,0,0,-0.00355589,11.97,240
"1199",0.001258,-0.25674534,0.00863981,-0.24517108,0,0,-0.00350975,11.98,240
"1200",0.00124848,-0.24723504,0.00866299,-0.26132353,0,0,-0.00347711,11.99,240
"1201",0.00123723,-0.23599474,0.00868764,-0.27895227,0,0,-0.00342908,12,241
"1202",0.00122681,-0.22558263,0.00870978,-0.29406882,0,0,-0.00339554,12.01,241
"1203",0.00121463,-0.21341519,0.00873325,-0.31051588,0,0,-0.00334687,12.02,241
"1204",0.00120346,-0.20225626,0.00875433,-0.32457944,0,0,-0.00331321,12.03,241
"1205",0.00119052,-0.18932908,0.00877662,-0.33983859,0,0,-0.00326485,12.04,241
"1206",0.00117874,-0.17756477,0.00879665,-0.35285356,0,0,-0.00323165,12.05,242
"1207",0.00116519,-0.1640288,0.00881776,-0.36693958,0,0,-0.00318433,12.06,242
"1208",0.00115294,-0.15178532,0.00883676,-0.37892642,0,0,-0.00315201,12.07,242
"1209",0.00113891,-0.137774,0.00885673,-0.39186938,0,0,-0.00310623,12.08,242
"1210",0.00112629,-0.12516205,0.00887473,-0.40285982,0,0,-0.00307508,12.09,242
"1211",0.0011119,-0.11079159,0.00889359,-0.41470021,0,0,-0.00303118,12.1,243
"1212",0.00109901,-0.09790699,0.00891064,-0.42473346,0,0,-0.00300139,12.11,243
"1213",0.00108436,-0.08327747,0.00892845,-0.43551835,0,0,-0.00295955,12.12,243
"1214",0.00107127,-0.07020238,0.00894458,-0.44463804,0,0,-0.00293121,12.13,243
"1215",0.00105646,-0.05539922,0.00896138,-0.45441813,0,0,-0.00289152,12.14,243
"1216",0.00104325,-0.04220354,0.00897665,-0.46267012,0,0,-0.00286468,12.15,244
"1217",0.00102833,-0.02729919,0.00899249,-0.47149757,0,0,-0.00282716,12.16,244
"1218",0.00101506,-0.01404203,0.00900694,-0.47892827,0,0,-0.00280181,12.17,244
"1219",0.0010001,0.00090236,0.00902188,-0.48685515,0,0,-0.00276643,12.18,244
"1220",0.00098682,0.01417119,0.00903555,-0.49351039,0,0,-0.00274252,12.19,244
"1221",0.00097187,0.02910422,0.00904964,-0.50058765,0,0,-0.00270921,12.2,245
"1222",0.00095862,0.04234294,0.00906257,-0.50651189,0,0,-0.00268671,12.21,245
"1223",0.00094372,0.05722154,0.00907586,-0.51278863,0,0,-0.00265537,12.22,245
"1224",0.00093054,0.07039519,0.00908811,-0.51802452,0,0,-0.0026342,12.23,245
"1225",0.00091573,0.08518336,0.00910065,-0.52354756,0,0,-0.00260475,12.24,245
"1226",0.00090264,0.09826274,0.00911225,-0.52813562,0,0,-0.00258483,12.25,246
"1227",0.00088796,0.11293046,0.00912407,-0.53294931,0,0,-0.00255715,12.26,246
"1228",0.00087498,0.12589127,0.00913506,-0.53692777,0,0,-0.00253842,12.27,246
"1229",0.00086045,0.14041357,0.00914622,-0.54107387,0,0,-0.0025124,12.28,246
"1230",0.00084761,0.15323562,0.00915664,-0.54447867,0,0,-0.00249478,12.29,246
